,Date,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight,Year,Month,Day,Species_no_wnv_bug,Species_wnv_bug
2403,2007-08-22,93,162,41.725516999999996,-87.61425799999999,8,3,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2404,2007-08-22,93,162,41.725516999999996,-87.61425799999999,8,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2405,2007-08-22,96,161,41.719059,-87.675088,9,5,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2406,2007-08-22,96,161,41.719059,-87.675088,9,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2407,2007-08-22,11,160,41.903002,-87.68826700000001,8,9,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2408,2007-08-22,11,160,41.903002,-87.68826700000001,8,9,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2409,2007-08-22,33,095,41.704336,-87.70373599999999,8,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2410,2007-08-22,33,095,41.704336,-87.70373599999999,8,4,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2411,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2412,2007-08-22,12,115,41.673408,-87.599862,5,11,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2413,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2414,2007-08-22,12,115,41.673408,-87.599862,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2415,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2416,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2417,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2418,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2419,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2420,2007-08-22,12,115,41.673408,-87.599862,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2421,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2422,2007-08-22,12,115,41.673408,-87.599862,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2423,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2424,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2425,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2426,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2427,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2428,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2429,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2430,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2431,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2432,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2433,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2434,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2435,2007-08-22,12,115,41.673408,-87.599862,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2436,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2437,2007-08-22,12,115,41.673408,-87.599862,5,4,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2438,2007-08-22,12,115,41.673408,-87.599862,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2439,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2440,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2441,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2442,2007-08-22,12,115,41.673408,-87.599862,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2443,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2444,2007-08-22,12,115,41.673408,-87.599862,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2445,2007-08-22,10,138,41.726465000000005,-87.585413,5,6,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2446,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2447,2007-08-22,10,138,41.726465000000005,-87.585413,5,13,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2448,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2449,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2450,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2451,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2452,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2453,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2454,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2455,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2456,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2457,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2458,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2459,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2460,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2461,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2462,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2463,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2464,2007-08-22,10,138,41.726465000000005,-87.585413,5,41,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2465,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2466,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2467,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2468,2007-08-22,10,138,41.726465000000005,-87.585413,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2469,2007-08-22,10,138,41.726465000000005,-87.585413,5,13,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2470,2007-08-22,10,138,41.726465000000005,-87.585413,5,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2471,2007-08-22,13,200,41.678618,-87.559308,5,28,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2472,2007-08-22,13,200,41.678618,-87.559308,5,13,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2473,2007-08-22,13,200,41.678618,-87.559308,5,5,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2474,2007-08-22,13,200,41.678618,-87.559308,5,47,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2475,2007-08-22,13,206,41.737052,-87.54306700000001,5,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2476,2007-08-22,13,206,41.737052,-87.54306700000001,5,4,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2477,2007-08-22,13,209,41.740641,-87.546587,5,26,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2478,2007-08-22,13,209,41.740641,-87.546587,5,25,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2479,2007-08-22,37,212,41.680946,-87.535198,8,17,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2480,2007-08-22,37,212,41.680946,-87.535198,8,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2481,2007-08-22,37,212,41.680946,-87.535198,8,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2482,2007-08-22,37,212,41.680946,-87.535198,8,42,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2483,2007-08-22,37,212,41.680946,-87.535198,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2484,2007-08-22,37,212,41.680946,-87.535198,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2485,2007-08-22,38,215,41.686398,-87.531635,8,22,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2486,2007-08-22,38,215,41.686398,-87.531635,8,12,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2487,2007-08-22,38,215,41.686398,-87.531635,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2488,2007-08-22,81,107,41.729669,-87.582699,5,3,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2489,2007-08-22,81,107,41.729669,-87.582699,5,4,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2490,2007-08-22,24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2491,2007-08-22,24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2492,2007-08-22,24,128,41.704572,-87.56566600000001,8,21,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2493,2007-08-22,24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2494,2007-08-22,24,128,41.704572,-87.56566600000001,8,17,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2495,2007-08-22,24,128,41.704572,-87.56566600000001,8,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2496,2007-08-22,24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2497,2007-08-22,24,128,41.704572,-87.56566600000001,8,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2498,2007-08-22,82,097,41.644612,-87.60449799999999,5,10,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2499,2007-08-22,82,097,41.644612,-87.60449799999999,5,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2500,2007-08-22,89,099,41.733643,-87.55551,8,3,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2501,2007-08-22,89,099,41.733643,-87.55551,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2502,2007-08-22,98,100,41.717753,-87.531657,8,18,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2503,2007-08-22,98,100,41.717753,-87.531657,8,22,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2504,2007-08-22,10,102,41.750498,-87.605294,5,9,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2505,2007-08-22,10,102,41.750498,-87.605294,5,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2506,2007-08-22,10,102,41.750498,-87.605294,5,3,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2507,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2508,2007-08-22,11,103,41.702723999999996,-87.536497,5,30,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2509,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2510,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2511,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2512,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2513,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2514,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2515,2007-08-22,11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2516,2007-08-22,11,103,41.702723999999996,-87.536497,5,9,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2517,2007-08-22,11,103,41.702723999999996,-87.536497,5,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
2518,2007-08-22,40,221,41.659112,-87.53869300000001,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2519,2007-08-22,40,221,41.659112,-87.53869300000001,8,25,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
2520,2007-08-24,41,002,41.95469,-87.800991,9,27,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2521,2007-08-24,41,002,41.95469,-87.800991,9,35,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2522,2007-08-24,62,007,41.994991,-87.769279,9,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2523,2007-08-24,79,015,41.974089,-87.824812,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2524,2007-08-24,15,045,41.9216,-87.666455,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2525,2007-08-24,15,045,41.9216,-87.666455,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
2526,2007-08-24,25,046,41.891118,-87.65449100000001,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2527,2007-08-24,25,046,41.891118,-87.65449100000001,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
2528,2007-08-24,25,046,41.891118,-87.65449100000001,8,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2529,2007-08-24,11,048,41.867108,-87.654224,8,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2530,2007-08-24,11,048,41.867108,-87.654224,8,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2531,2007-08-24,11,049,41.896282,-87.655232,8,10,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
2532,2007-08-24,11,049,41.896282,-87.655232,8,5,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
