,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight
2717,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2718,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2719,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2720,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2721,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2722,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2723,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2724,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2725,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2726,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2727,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2728,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2729,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2730,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2731,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2732,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2733,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2734,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2735,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,41,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2736,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2737,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2738,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2739,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2740,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2741,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2742,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2743,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2744,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2745,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2746,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2747,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2748,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2749,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2750,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2751,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,1,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2752,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2753,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2754,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2755,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,16,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2756,2007-08-28,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2757,2007-08-28,CULEX PIPIENS/RESTUANS,10,T138,41.726465000000005,-87.585413,5,7,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2758,2007-08-28,CULEX PIPIENS/RESTUANS,10,T138,41.726465000000005,-87.585413,5,5,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2759,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,46,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2760,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2761,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,37,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2762,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,1,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2763,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2764,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,26,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2765,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2766,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,2,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2767,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2768,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2769,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2770,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2771,2007-08-28,CULEX PIPIENS,10,T138,41.726465000000005,-87.585413,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2772,2007-08-28,CULEX TERRITANS,10,T138,41.726465000000005,-87.585413,5,1,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2773,2007-08-28,CULEX PIPIENS/RESTUANS,13,T200,41.678618,-87.559308,5,10,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2774,2007-08-28,CULEX PIPIENS/RESTUANS,13,T200,41.678618,-87.559308,5,18,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2775,2007-08-28,CULEX PIPIENS,13,T200,41.678618,-87.559308,5,31,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2776,2007-08-28,CULEX PIPIENS,13,T200,41.678618,-87.559308,5,17,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2777,2007-08-28,CULEX TERRITANS,13,T200,41.678618,-87.559308,5,2,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2778,2007-08-28,CULEX TERRITANS,13,T200,41.678618,-87.559308,5,1,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2779,2007-08-28,CULEX PIPIENS/RESTUANS,13,T206,41.737052,-87.54306700000001,5,7,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2780,2007-08-28,CULEX PIPIENS,13,T206,41.737052,-87.54306700000001,5,13,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2781,2007-08-28,CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,6,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2782,2007-08-28,CULEX PIPIENS,13,T209,41.740641,-87.546587,5,27,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2783,2007-08-28,CULEX PIPIENS/RESTUANS,37,T212,41.680946,-87.535198,8,40,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2784,2007-08-28,CULEX PIPIENS,37,T212,41.680946,-87.535198,8,26,1,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2785,2007-08-28,CULEX PIPIENS,37,T212,41.680946,-87.535198,8,35,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2786,2007-08-28,CULEX PIPIENS,37,T212,41.680946,-87.535198,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2787,2007-08-28,CULEX PIPIENS,37,T212,41.680946,-87.535198,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2788,2007-08-28,CULEX PIPIENS,37,T212,41.680946,-87.535198,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2789,2007-08-28,CULEX PIPIENS/RESTUANS,38,T215,41.686398,-87.531635,8,12,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2790,2007-08-28,CULEX PIPIENS,38,T215,41.686398,-87.531635,8,14,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2791,2007-08-28,CULEX SALINARIUS,38,T215,41.686398,-87.531635,8,3,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2792,2007-08-28,CULEX TERRITANS,38,T215,41.686398,-87.531635,8,1,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2793,2007-08-28,CULEX PIPIENS/RESTUANS,81,T107,41.729669,-87.582699,5,4,1,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2794,2007-08-28,CULEX PIPIENS,81,T107,41.729669,-87.582699,5,2,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2795,2007-08-28,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.56566600000001,8,23,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2796,2007-08-28,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.56566600000001,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2797,2007-08-28,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.56566600000001,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2798,2007-08-28,CULEX PIPIENS,24,T128,41.704572,-87.56566600000001,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2799,2007-08-28,CULEX PIPIENS,24,T128,41.704572,-87.56566600000001,8,41,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2800,2007-08-28,CULEX PIPIENS,24,T128,41.704572,-87.56566600000001,8,49,1,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2801,2007-08-28,CULEX PIPIENS,24,T128,41.704572,-87.56566600000001,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2802,2007-08-28,CULEX PIPIENS,24,T128,41.704572,-87.56566600000001,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2803,2007-08-28,CULEX PIPIENS,24,T128,41.704572,-87.56566600000001,8,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2804,2007-08-28,CULEX PIPIENS/RESTUANS,10,T102,41.750498,-87.605294,5,12,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2805,2007-08-28,CULEX PIPIENS,10,T102,41.750498,-87.605294,5,8,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2806,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2807,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2808,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2809,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,49,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2810,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2811,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2812,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2813,2007-08-28,CULEX PIPIENS/RESTUANS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2814,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2815,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2816,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,43,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2817,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,35,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2818,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2819,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,43,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2820,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2821,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,50,1,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2822,2007-08-28,CULEX PIPIENS,11,T103,41.702723999999996,-87.536497,5,50,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2823,2007-08-28,CULEX TERRITANS,11,T103,41.702723999999996,-87.536497,5,2,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2824,2007-08-28,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.53869300000001,8,11,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2825,2007-08-28,CULEX PIPIENS,40,T221,41.659112,-87.53869300000001,8,13,0,91,67,79,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,0,0,0,0,0,0,0,0,0,0,0,801
2826,2007-09-04,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,10,1,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2827,2007-09-04,CULEX PIPIENS,41,T002,41.95469,-87.800991,9,13,1,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2828,2007-09-04,CULEX PIPIENS/RESTUANS,62,T007,41.994991,-87.769279,9,4,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2829,2007-09-04,CULEX PIPIENS,62,T007,41.994991,-87.769279,9,5,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2830,2007-09-04,CULEX PIPIENS,79,T015,41.974089,-87.824812,8,2,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2831,2007-09-04,CULEX PIPIENS/RESTUANS,15,T045,41.9216,-87.666455,8,4,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2832,2007-09-04,CULEX PIPIENS,15,T045,41.9216,-87.666455,8,2,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2833,2007-09-04,CULEX PIPIENS,11,T049,41.896282,-87.655232,8,1,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2834,2007-09-04,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,5,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2835,2007-09-04,CULEX PIPIENS,22,T054,41.921965,-87.632085,8,8,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2836,2007-09-04,CULEX PIPIENS/RESTUANS,53,T129,41.891126,-87.61156,5,2,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2837,2007-09-04,CULEX RESTUANS,53,T129,41.891126,-87.61156,5,1,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2838,2007-09-04,CULEX PIPIENS,53,T129,41.891126,-87.61156,5,4,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2839,2007-09-04,CULEX TERRITANS,53,T129,41.891126,-87.61156,5,1,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2840,2007-09-04,CULEX PIPIENS/RESTUANS,65,T143,41.999128999999996,-87.795585,8,3,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2841,2007-09-04,CULEX PIPIENS/RESTUANS,75,T148,42.01743,-87.68776899999999,8,1,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2842,2007-09-04,CULEX PIPIENS,75,T148,42.01743,-87.68776899999999,8,1,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
2843,2007-09-04,CULEX PIPIENS/RESTUANS,15,T153,41.907645,-87.760886,8,2,0,89,63,76,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,782
